,SimpleDistrict_1_s,SimpleDistrict_1_r,SimpleDistrict_2_s,SimpleDistrict_2_r,SimpleDistrict_3_s,SimpleDistrict_3_r,SimpleDistrict_4_s,SimpleDistrict_4_r,SimpleDistrict_5_s,SimpleDistrict_5_r,SimpleDistrict_6_s,SimpleDistrict_6_r,SimpleDistrict_7_s,SimpleDistrict_7_r,SimpleDistrict_8_s,SimpleDistrict_8_r,SimpleDistrict_9_s,SimpleDistrict_9_r,SimpleDistrict_10_s,SimpleDistrict_10_r,SimpleDistrict_11_s,SimpleDistrict_11_r,SimpleDistrict_12_s,SimpleDistrict_12_r,SimpleDistrict_13_s,SimpleDistrict_13_r,SimpleDistrict_14_s,SimpleDistrict_14_r,SimpleDistrict_15_s,SimpleDistrict_15_r,SimpleDistrict_16_s,SimpleDistrict_16_r,a_s,a_r,b_s,b_r,c_s,c_r,d_s,d_r,e_s,e_r,f_s,f_r,g_s,g_r,h_s,h_r,i_s,i_r
10,67.94079250858272,37.94079250858272,67.94079250858567,37.9407925085855,67.94079250858624,37.94079250858658,67.94079250858277,37.94079250858272,68.57213294442471,38.57213294442465,68.57213294442471,38.57213294442465,68.57213294442295,38.57213294442295,68.57213294442283,38.572132944423515,68.97426962882435,38.974269628824345,68.97426962882622,38.97426962882622,68.97426962882622,38.9742696288269,68.97426962882503,38.97426962882639,69.24389343768297,39.24389343768297,69.24389343768297,39.243893437684335,69.24389343768468,39.243893437684676,69.24389343768468,39.243893437684676,68.44905632013996,37.69782376636317,69.08593495251392,37.86147357436397,69.49159922974144,38.0217648919222,69.76358821206139,38.1680749431099,68.449056320137,37.69782376636181,69.0859349525129,37.86147357436187,69.4915992297403,38.02176489192027,69.76358821206105,38.168074943108195,70.0,38.05708719377503
11,67.93760515770549,37.93760515770549,67.93760515770475,37.93760515770475,67.93760515770458,37.93760515770441,67.93760515770515,37.93760515770509,68.56991072917975,38.569910729180094,68.56991072917941,38.56991072917941,68.56991072917941,38.56991072917947,68.56991072917941,38.569910729180094,68.97266776797682,38.972667767976816,68.97266776797653,38.97266776797653,68.97266776797585,38.97266776797585,68.97266776797682,38.972667767976816,69.24270993534572,39.242709935345715,69.24270993534577,39.24270993534577,69.24270993534549,39.24270993534407,69.24270993534549,39.24270993534407,68.44664511047682,37.69428311273242,69.0845061203816,37.858192221496836,69.49080178359048,38.01873241094114,69.76321654215957,38.165267618810276,68.44664511047756,37.69428311273299,69.08450612038223,37.858192221497404,69.49080178359145,38.018732410941254,69.76321654215997,38.16526761880999,69.99999999999994,38.05411646118097
12,67.93572762611484,37.93572762611484,67.9357276261128,37.935727626112794,67.93572762611319,37.93572762611285,67.9357276261149,37.935727626114556,68.568601699809,38.568601699808596,68.568601699809,38.56860169980894,68.56860169980934,38.56860169981002,68.56860169980786,38.56860169980854,68.97172415962666,38.97172415962734,68.971724159627,38.97172415962706,68.971724159627,38.97172415962774,68.97172415962592,38.97172415962734,69.24201276551156,39.24201276551156,69.2420127655115,39.24201276551156,69.24201276551162,39.24201276551162,69.24201276551162,39.24201276551162,68.4452247548353,37.69219749899048,69.08366443608662,37.856259359312105,69.49033202676372,38.016946149509124,69.76299759888695,38.16361398553647,68.4452247548374,37.6921974989902,69.08366443608628,37.85625935931364,69.49033202676338,38.016946149511,69.76299759888701,38.163613985537495,69.99999999999994,38.05236658322718
13,67.93485298076484,37.934852980764845,67.93485298076126,37.93485298076126,67.93485298076126,37.93485298076126,67.93485298076524,37.934852980764845,68.56799188589207,38.56799188589201,68.56799188589207,38.56799188589201,68.56799188589218,38.567991885892184,68.56799188589139,38.56799188589207,68.97128457576952,38.97128457576957,68.97128457576855,38.97128457576861,68.97128457576923,38.97128457576997,68.9712845757702,38.97128457577162,69.2416879850503,39.24168798505042,69.24168798504758,39.24168798504758,69.24168798505002,39.24168798505002,69.24168798505002,39.24168798505002,68.44456308030249,37.69122592731014,69.08327233346614,37.855358948901994,69.49011318729907,38.016114033100735,69.7628956023334,38.16284365326089,68.44456308030607,37.691225927312246,69.08327233346654,37.855358948902676,69.49011318730004,38.01611403310159,69.7628956023338,38.16284365326197,69.99999999999977,38.0515514185783
14,67.9348949460852,37.934894946085194,67.93489494608167,37.9348949460815,67.93489494608201,37.93489494608184,67.93489494608491,37.93489494608491,68.56802114471418,38.56802114471424,68.56802114471418,38.56802114471424,68.56802114471571,38.568021144715715,68.56802114471566,38.56802114471634,68.97130566699701,38.971305666997694,68.97130566699627,38.97130566699707,68.97130566699695,38.971305666996955,68.97130566699764,38.971305666997694,69.24170356802614,39.24170356802608,69.2417035680275,39.2417035680275,69.24170356802705,39.24170356802557,69.24170356802705,39.24170356802557,68.44459482738017,37.691272543013724,69.08329114655197,37.85540215026782,69.49012368723254,38.01615395772899,69.76290049613999,38.16288061350684,68.44459482738353,37.691272543018385,69.08329114655419,37.855402150271345,69.49012368723322,38.01615395773291,69.76290049614067,38.162880613509685,70.00000000000006,38.05159052982873
15,67.93578895284213,37.93578895284213,67.93578895284458,37.935788952844234,67.93578895284492,37.935788952844916,67.93578895284253,37.93578895284247,68.5686444574834,38.56864445748374,68.568644457483,38.568644457483,68.56864445748101,38.56864445748039,68.56864445748164,38.56864445748164,68.97175498140996,38.971754981410015,68.97175498141212,38.97175498141348,68.97175498141144,38.971754981411436,68.97175498140996,38.97175498141138,69.24203553773594,39.242035537735944,69.242035537736,39.24203553773725,69.24203553773691,39.24203553773691,69.24203553773691,39.24203553773691,68.44527114878815,37.69226562202056,69.08369192867423,37.85632249284248,69.49034737084219,38.017004494536025,69.76300475043712,38.163667998488165,68.44527114878554,37.69226562202027,69.08369192867286,37.85632249284009,69.49034737083997,38.01700449453432,69.7630047504361,38.1636679984868,70.00000000000011,38.052423739722485
16,67.93720648488062,37.93720648488062,67.93720648487653,37.937206484876526,67.93720648487636,37.937206484876185,67.93720648488068,37.937206484880335,68.56963277253959,38.56963277253959,68.56963277253959,38.56963277253959,68.5696327725409,38.5696327725409,68.5696327725401,38.56963277254016,68.97246740459497,38.972467404594966,68.9724674045948,38.97246740459485,68.97246740459411,38.97246740459485,68.9724674045936,38.9724674045936,69.24256190033572,39.24256190033435,69.24256190033435,39.24256190033441,69.24256190033458,39.24256190033606,69.24256190033572,39.24256190033577,68.44634351480943,37.69384025392219,69.08432739941736,37.85778179723695,69.49070203694686,38.01835311564827,69.76317005253145,38.16491648574652,68.44634351481358,37.69384025392486,69.08432739941856,37.85778179723968,69.49070203694697,38.01835311565122,69.7631700525315,38.164916485747995,69.99999999999994,38.05374489088399
17,67.93878208288936,37.93878208288936,67.93878208288788,37.93878208288788,67.93878208288811,37.93878208288828,67.93878208288976,37.93878208288976,68.57073128369831,38.57073128369797,68.57073128369899,38.57073128369899,68.57073128369802,38.5707312836974,68.57073128369808,38.57073128369808,68.97325925821582,38.97325925821656,68.9732592582148,38.973259258214796,68.97325925821548,38.97325925821548,68.97325925821445,38.97325925821451,69.24314694687786,39.243146946877914,69.24314694687786,39.24314694687922,69.2431469468782,39.2431469468782,69.2431469468782,39.2431469468782,68.44753545038446,37.695590486205674,69.08503371992617,37.85940384635654,69.49109624341361,38.01985213992856,69.76335378290156,38.166304209476095,68.44753545038571,37.69559048620414,69.08503371992663,37.85940384635535,69.49109624341395,38.01985213992839,69.76335378290128,38.16630420947672,69.99999999999983,38.055213387129754
18,67.94012742000263,37.940127420002625,67.94012742000149,37.94012742000149,67.94012742000172,37.94012742000149,67.94012742000302,37.940127420002625,68.57166924900474,38.57166924900508,68.5716692490044,38.5716692490044,68.57166924900383,38.57166924900446,68.57166924900298,38.57166924900372,68.97393538021038,38.97393538021106,68.97393538020913,38.97393538020981,68.97393538020913,38.97393538020981,68.9739353802097,38.97393538021106,69.24364648558901,39.24364648558907,69.24364648558901,39.24364648558907,69.24364648558844,39.24364648558844,69.24364648558844,39.24364648558844,68.44855318780475,37.69708494997917,69.0856368088887,37.86078886345774,69.49143283337753,38.021132111690974,69.76351065905754,38.167489145547904,68.44855318780583,37.697084949979455,69.08563680888801,37.86078886345604,69.49143283337884,38.021132111689724,69.76351065905828,38.167489145547506,70.00000000000006,38.05646729648015
19,67.9408607487357,37.9408607487357,67.94086074873695,37.94086074873678,67.94086074873684,37.94086074873678,67.94086074873604,37.9408607487357,68.5721805209198,38.57218052091946,68.5721805209198,38.57218052091906,68.5721805209181,38.572180520918096,68.57218052091798,38.57218052091804,68.97430392366044,38.97430392366118,68.97430392366107,38.97430392366175,68.97430392366107,38.97430392366243,68.97430392366113,38.974303923661125,69.24391877563357,39.24391877563494,69.24391877563357,39.24391877563488,69.24391877563426,39.24391877563562,69.24391877563426,39.24391877563562,68.44910794299614,37.69789957139017,69.08596554286612,37.8615438280458,69.4916163024435,38.02182981736149,69.76359616919615,38.168135047972385,68.44910794299489,37.697899571389655,69.08596554286538,37.86154382804523,69.49161630244288,38.02182981736087,69.76359616919547,38.16813504797068,70.00000000000034,38.057150797439306
20,67.94091572720703,37.94091572720703,67.94091572720714,37.94091572720714,67.94091572720714,37.94091572720714,67.94091572720708,37.94091572720703,68.57221885146038,38.572218851460036,68.57221885146072,38.57221885146072,68.57221885146146,38.572218851461514,68.57221885146203,38.572218851462765,68.97433155367673,38.97433155367747,68.9743315536777,38.97433155367844,68.97433155367702,38.97433155367702,68.97433155367742,38.97433155367747,69.24393918943088,39.24393918943093,69.24393918943224,39.24393918943224,69.24393918943247,39.243939189431046,69.24393918943247,39.243939189431046,68.44914953353873,37.697960644612465,69.08599018832211,37.861600428771055,69.49163005725171,38.02188212532565,69.76360257994696,38.16818347217918,68.44914953353862,37.69796064461366,69.08599018832325,37.86160042876969,69.49163005725143,38.021882125325135,69.76360257994565,38.16818347217867,69.99999999999994,38.057202040505956
